date,pagePath,sessionDefaultChannelGroup,sessions,totalUsers,screenPageViews,averageSessionDuration
20260604,/convenio-hosteleria-baleares.html,Organic Search,10,9,9,107.0601687
20260604,/convenio-hosteleria-barcelona.html,Organic Search,10,8,13,233.95865650000002
20260604,/convenio-limpieza-asturias.html,Organic Search,10,9,9,50.1760718
20260604,/convenio-hosteleria-zaragoza.html,Organic Search,7,7,7,239.82918457142858
20260604,/convenio-limpieza-barcelona.html,Organic Search,7,6,9,38.97242285714286
20260604,/convenio-limpieza-edificios-locales.html,Organic Search,7,7,7,61.35203671428571
20260604,/convenio-limpieza-murcia.html,Organic Search,7,7,8,229.46577385714286
20260604,/,Direct,6,6,7,11.6015345
20260604,/,Organic Search,6,5,6,40.319927666666665
20260604,/convenio-hosteleria-madrid.html,Organic Search,6,6,9,106.79487616666667
20260604,/convenio-limpieza-valencia.html,Organic Search,6,5,6,53.129460333333334
20260604,/convenio-limpieza-zaragoza.html,Organic Search,6,6,6,110.3491595
20260604,/ley-transparencia-salarial-2026.html,Organic Search,6,4,5,491.91125200000005
20260604,/convenio-hosteleria-tarragona.html,Organic Search,5,5,5,114.820398
20260604,/convenio-hosteleria-valencia.html,Organic Search,5,4,4,89.6580154
20260604,/convenio-limpieza-bizkaia.html,Organic Search,5,5,5,50.348128200000005
20260604,/convenio-limpieza-madrid.html,Organic Search,5,5,5,0.8977228
20260604,/convenio-hosteleria-bizkaia.html,Organic Search,4,4,4,340.40335175
20260604,/convenio-hosteleria-girona.html,Organic Search,4,4,6,26.7974955
20260604,/convenio-limpieza-malaga.html,Direct,4,2,5,120.20452725
20260604,/ley-transparencia-salarial-2026.html,Direct,4,3,4,92.8997075
20260604,/convenio-hosteleria-maresme.html,Organic Search,3,1,3,85.405407666666676
20260604,/convenio-hosteleria-tarragona.html,Direct,3,1,4,227.66623866666666
20260604,/convenio-limpieza-catalunya.html,Organic Search,3,3,4,693.878588
20260604,/tramos-irpf-2026.html,Organic Search,3,3,3,96.659950999999992
20260604,/convenio-hosteleria-granada.html,Organic Search,2,1,2,48.632324
20260604,/convenio-hosteleria-sevilla.html,Organic Search,2,2,2,0
20260604,/convenio-limpieza-murcia.html,Direct,2,1,2,0
20260604,/convenio-metal-bizkaia.html,Organic Search,2,2,2,84.810397
20260604,/convenio-oficinas-valencia.html,Organic Search,2,1,2,0
20260604,/,Referral,1,1,1,9.622914
20260604,/,Unassigned,1,1,2,14.623966
20260604,/construccion-estatal-suelo-salarial.html,Organic Search,1,1,1,125.721803
20260604,/convenio-hosteleria-barcelona.html,Direct,1,1,1,0
20260604,/convenio-hosteleria-madrid.html,Referral,1,1,1,222.647586
20260604,/convenio-hosteleria-malaga.html,Organic Search,1,1,1,81.326408
20260604,/convenio-hosteleria-valencia.html,Direct,1,1,1,0
20260604,/convenio-limpieza-malaga.html,Organic Search,1,1,1,0
20260604,/convenio-limpieza-sevilla.html,Organic Search,1,1,1,0
20260604,/convenios.html,Referral,1,1,1,9.012172
20260604,/guias.html,Direct,1,1,2,4.311855
20260604,/plantilla-reclamar-grupo-profesional-superior.html,Organic Search,1,1,1,34.591584
20260604,/reclamar-diferencias-salariales-convenio.html,Direct,1,1,1,27.068383
20260604,/salario-minimo-interprofesional-2026.html,Unassigned,1,1,1,120.483837
20260604,/tramos-irpf-2026.html,Unassigned,1,1,1,830.283522
