date,pagePath,sessionDefaultChannelGroup,sessions,totalUsers,screenPageViews,averageSessionDuration
20260526,/convenio-hosteleria-baleares.html,Organic Search,10,8,8,35.186897
20260526,/convenio-limpieza-bizkaia.html,Organic Search,10,9,9,16.7443554
20260526,/convenio-hosteleria-valencia.html,Organic Search,7,6,7,32.541011571428569
20260526,/convenio-limpieza-edificios-locales.html,Organic Search,7,7,8,33.587605142857143
20260526,/ley-transparencia-salarial-2026.html,Organic Search,7,6,6,0
20260526,/convenio-limpieza-barcelona.html,Organic Search,6,6,6,50.423013666666662
20260526,/convenio-limpieza-malaga.html,Organic Search,5,5,5,47.094836
20260526,/convenio-hosteleria-madrid.html,Organic Search,4,4,2,0
20260526,/convenio-hosteleria-valencia.html,Unassigned,4,4,1,1.284431
20260526,/convenio-limpieza-bizkaia.html,Unassigned,4,3,2,144.0172345
20260526,/ley-transparencia-salarial-2026.html,Unassigned,4,4,1,56.81380975
20260526,/,Organic Search,3,3,3,240.32625199999998
20260526,/,Unassigned,3,3,2,29.944192
20260526,/convenio-hosteleria-bizkaia.html,Organic Search,3,3,3,0
20260526,/convenio-hosteleria-tarragona.html,Organic Search,3,2,4,67.947658333333337
20260526,/convenio-limpieza-edificios-locales.html,Unassigned,3,3,0,176.920434
20260526,/convenio-limpieza-valencia.html,Organic Search,3,3,2,276.331362
20260526,/convenio-limpieza-zaragoza.html,Organic Search,3,3,3,0
20260526,/convenio-limpieza-zaragoza.html,Unassigned,3,3,0,0
20260526,/convenio-limpieza-barcelona.html,Unassigned,2,2,0,0
20260526,/convenio-limpieza-valencia.html,Unassigned,2,2,1,0
20260526,/convenio-metal-bizkaia.html,Organic Search,2,2,2,0
20260526,/convenio-oficinas-valencia.html,Organic Search,2,2,2,395.3510745
20260526,/plantilla-reclamar-atrasos-convenio-salarial.html,Organic Search,2,2,2,32.035324
20260526,/plantilla-solicitar-nominas.html,Direct,2,1,2,436.849632
20260526,/,Direct,1,1,1,1.039972
20260526,/convenio-hosteleria-baleares.html,Direct,1,1,1,0
20260526,/convenio-hosteleria-barcelona.html,Organic Search,1,1,1,54.492639
20260526,/convenio-hosteleria-bizkaia.html,Unassigned,1,1,0,0
20260526,/convenio-hosteleria-girona.html,Unassigned,1,1,0,0
20260526,/convenio-hosteleria-madrid.html,Unassigned,1,1,0,0
20260526,/convenio-hosteleria-malaga.html,Organic Search,1,1,1,29.897511
20260526,/convenio-hosteleria-tarragona.html,Unassigned,1,1,0,0
20260526,/convenio-limpieza-asturias.html,Organic Search,1,1,1,1137.114593
20260526,/convenio-limpieza-asturias.html,Unassigned,1,1,1,586.470482
20260526,/convenio-limpieza-barcelona.html,Referral,1,1,1,90.940662
20260526,/convenio-limpieza-edificios-locales.html,Direct,1,1,1,0
20260526,/convenio-limpieza-madrid.html,Organic Search,1,1,1,224.149974
20260526,/convenio-limpieza-malaga.html,Unassigned,1,1,1,0
20260526,/convenio-limpieza-murcia.html,Organic Search,1,1,1,0
20260526,/convenio-limpieza-murcia.html,Unassigned,1,1,0,0
20260526,/convenio-limpieza-sevilla.html,Organic Search,1,1,2,252.988314
20260526,/convenio-metal-bizkaia.html,Unassigned,1,1,0,0
20260526,/convenio-oficinas-valencia.html,Unassigned,1,1,0,0
20260526,/convenio-tecnicos-espectaculos.html,Unassigned,1,1,0,0
20260526,/ley-transparencia-salarial-2026.html,Direct,1,1,1,6.918787
20260526,/ley-transparencia-salarial-2026.html,Referral,1,1,1,0
20260526,/pedir-banda-salarial-empresa-2026.html,Organic Search,1,1,1,105.577895
20260526,/plantilla-reclamar-atrasos-convenio-salarial.html,Unassigned,1,1,0,0
20260526,/plantilla-solicitar-informacion-salarial-rrhh.html,Organic Search,1,1,2,188.667132
20260526,/plantillas-transparencia-retributiva-2026.html,Organic Search,1,1,1,2.564541
20260526,/plantillas-transparencia-retributiva-2026.html,Unassigned,1,1,0,0
20260526,/registro-retributivo-obligatorio-2026.html,Unassigned,1,1,2,87.367695
20260526,/salario-minimo-interprofesional-2026.html,Organic Search,1,1,0,429.202722
20260526,/salario-minimo-interprofesional-2026.html,Unassigned,1,1,0,13.554481
