date,pagePath,sessionDefaultChannelGroup,sessions,totalUsers,screenPageViews,averageSessionDuration
20260609,/convenio-limpieza-madrid.html,Organic Search,16,14,16,99.158662
20260609,/convenio-limpieza-barcelona.html,Organic Search,15,14,14,269.986814
20260609,/convenio-hosteleria-barcelona.html,Organic Search,14,8,16,224.91717314285714
20260609,/convenio-limpieza-asturias.html,Organic Search,10,10,11,139.2625036
20260609,/,Organic Search,9,9,17,100.14124755555555
20260609,/convenio-hosteleria-baleares.html,Organic Search,9,9,8,112.67420255555555
20260609,/convenio-limpieza-bizkaia.html,Organic Search,9,8,9,106.68737733333333
20260609,/convenio-limpieza-valencia.html,Organic Search,9,7,9,105.009016
20260609,/convenio-metal-bizkaia.html,Organic Search,9,7,9,59.86374555555556
20260609,/ley-transparencia-salarial-2026.html,Organic Search,9,7,8,203.11877577777778
20260609,/convenio-hosteleria-valencia.html,Organic Search,8,7,9,328.745998875
20260609,/convenio-limpieza-edificios-locales.html,Organic Search,6,6,6,59.306099999999994
20260609,/convenio-hosteleria-madrid.html,Organic Search,5,4,4,13.868913000000001
20260609,/convenio-limpieza-catalunya.html,Organic Search,5,3,3,61.7549518
20260609,/convenio-limpieza-malaga.html,Organic Search,4,4,5,247.12072775
20260609,/convenio-limpieza-zaragoza.html,Organic Search,4,4,4,163.33714025
20260609,/tramos-irpf-2026.html,Organic Search,4,4,4,176.0823945
20260609,/,Direct,3,3,3,1.354064
20260609,/construccion-estatal-suelo-salarial.html,Organic Search,3,3,3,146.04772966666667
20260609,/convenio-hosteleria-zaragoza.html,Organic Search,3,3,3,324.47642466666667
20260609,/convenio-limpieza-malaga.html,Direct,3,2,2,3.3662543333333335
20260609,/convenio-oficinas-valencia.html,Organic Search,3,2,2,346.486383
20260609,/convenio-hosteleria-malaga.html,Organic Search,2,2,2,121.5894855
20260609,/ley-transparencia-salarial-2026.html,Direct,2,1,1,3.7264765
20260609,/convenio-construccion-bizkaia.html,Referral,1,1,1,60.450597
20260609,/convenio-hosteleria-baleares.html,Direct,1,1,1,0
20260609,/convenio-hosteleria-bizkaia.html,Organic Search,1,1,1,0
20260609,/convenio-hosteleria-tarragona.html,Organic Search,1,1,1,552.77645
20260609,/convenio-hosteleria-valencia.html,Direct,1,1,1,0
20260609,/convenio-limpieza-bizkaia.html,Direct,1,1,1,0
20260609,/convenio-limpieza-edificios-locales.html,Direct,1,1,1,0
20260609,/convenio-limpieza-murcia.html,Organic Search,1,1,1,330.531872
20260609,/convenio-limpieza-sevilla.html,Direct,1,1,1,0
20260609,/convenio-limpieza-sevilla.html,Organic Search,1,1,1,63.455672
20260609,/convenios.html,Direct,1,1,1,13.793613
20260609,/convenios.html,Organic Search,1,1,1,114.180821
20260609,/guias.html,Organic Search,1,1,1,18.026473
20260609,/plantilla-reclamar-atrasos-convenio-salarial.html,Organic Search,1,1,1,48.613745
20260609,/plantilla-solicitar-nominas.html,Organic Search,1,1,1,8.768752
20260609,/tramos-irpf-2026.html,Referral,1,1,1,39.928796
