date,pagePath,sessionDefaultChannelGroup,sessions,totalUsers,screenPageViews,averageSessionDuration
20260605,/convenio-hosteleria-baleares.html,Organic Search,9,8,10,62.916457888888885
20260605,/convenio-limpieza-barcelona.html,Organic Search,8,8,8,192.277864
20260605,/convenio-limpieza-edificios-locales.html,Organic Search,6,6,6,47.417144333333333
20260605,/convenio-hosteleria-barcelona.html,Organic Search,5,5,4,86.4097594
20260605,/convenio-hosteleria-tarragona.html,Organic Search,5,3,5,4.1221642
20260605,/convenio-hosteleria-valencia.html,Organic Search,5,4,4,8.0326226
20260605,/convenio-limpieza-asturias.html,Organic Search,5,5,5,42.0820742
20260605,/convenio-limpieza-bizkaia.html,Organic Search,5,5,7,264.2039104
20260605,/ley-transparencia-salarial-2026.html,Organic Search,5,5,5,592.15671140000006
20260605,/convenio-metal-bizkaia.html,Organic Search,4,4,5,19.598843
20260605,/convenio-hosteleria-bizkaia.html,Organic Search,3,3,3,12.352768333333332
20260605,/convenio-hosteleria-tarragona.html,Direct,3,3,3,3.3654673333333331
20260605,/convenio-hosteleria-zaragoza.html,Organic Search,3,3,3,182.23465733333333
20260605,/convenio-limpieza-madrid.html,Organic Search,3,3,4,438.14309833333328
20260605,/convenio-limpieza-valencia.html,Organic Search,3,3,3,171.488399
20260605,/convenio-oficinas-valencia.html,Organic Search,3,2,3,413.20240933333338
20260605,/,Organic Search,2,2,2,13.9339075
20260605,/convenio-hosteleria-madrid.html,Organic Search,2,2,2,54.1577875
20260605,/convenio-hosteleria-malaga.html,Organic Search,2,1,1,0
20260605,/convenio-limpieza-zaragoza.html,Organic Search,2,2,2,26.772956
20260605,/,Direct,1,1,1,0
20260605,/construccion-estatal-suelo-salarial.html,Direct,1,1,1,2.761698
20260605,/convenio-construccion-bizkaia.html,Organic Search,1,1,1,7.39026
20260605,/convenio-hosteleria-barcelona.html,Direct,1,1,1,3.69065
20260605,/convenio-hosteleria-girona.html,Organic Search,1,1,3,2493.388232
20260605,/convenio-hosteleria-granada.html,Organic Search,1,1,1,17.523684
20260605,/convenio-limpieza-edificios-locales.html,Direct,1,1,1,0
20260605,/convenio-limpieza-malaga.html,Direct,1,1,1,0
20260605,/convenio-limpieza-malaga.html,Organic Search,1,1,1,83.382848
20260605,/convenio-limpieza-murcia.html,Organic Search,1,1,1,8.145949
20260605,/convenio-tecnicos-espectaculos.html,Direct,1,1,1,2.433071
20260605,/ley-transparencia-salarial-2026.html,Direct,1,1,1,0
20260605,/plantilla-reclamar-atrasos-convenio-salarial.html,Organic Search,1,1,1,187.454788
20260605,/plantillas-transparencia-retributiva-2026.html,Direct,1,1,1,1.981272
20260605,/privacidad.html,Direct,1,1,1,0.505735
20260605,/reclamar-diferencias-salariales-convenio.html,Organic Search,1,1,1,2.591836
20260605,/salario-minimo-interprofesional-2026.html,Organic Search,1,1,1,11.706407
20260605,/tramos-irpf-2026.html,Organic Search,1,1,1,158.931152
