date,pagePath,sessionDefaultChannelGroup,sessions,totalUsers,screenPageViews,averageSessionDuration
20260616,/convenio-hosteleria-baleares.html,Organic Search,20,17,19,185.0159948
20260616,/convenio-limpieza-edificios-locales.html,Organic Search,16,15,15,12.4063040625
20260616,/convenio-limpieza-madrid.html,Organic Search,15,14,16,152.6692884
20260616,/,Organic Search,10,8,11,173.1903361
20260616,/convenio-hosteleria-valencia.html,Organic Search,10,10,11,196.6018067
20260616,/convenio-hosteleria-barcelona.html,Organic Search,8,5,13,256.148414125
20260616,/convenio-limpieza-asturias.html,Organic Search,8,8,8,8.752518875
20260616,/convenio-limpieza-malaga.html,Organic Search,8,7,9,292.16121925
20260616,/convenio-hosteleria-bizkaia.html,Organic Search,7,7,9,155.67294199999998
20260616,/convenio-limpieza-bizkaia.html,Organic Search,7,6,8,80.941945
20260616,/convenio-limpieza-valencia.html,Organic Search,7,5,5,73.740702000000013
20260616,/convenio-limpieza-zaragoza.html,Organic Search,7,7,8,104.74702057142858
20260616,/convenio-hosteleria-girona.html,Organic Search,5,4,6,66.522148
20260616,/convenio-hosteleria-madrid.html,Organic Search,5,4,6,360.930892
20260616,/convenio-hosteleria-zaragoza.html,Organic Search,5,5,5,32.0524998
20260616,/convenio-oficinas-valencia.html,Organic Search,5,5,5,158.0689628
20260616,/convenio-hosteleria-sevilla.html,Organic Search,3,3,4,142.740528
20260616,/ley-transparencia-salarial-2026.html,Organic Search,3,3,3,203.59861466666666
20260616,/,Direct,2,2,2,3.12106
20260616,/convenio-construccion-bizkaia.html,Organic Search,2,1,2,574.6990025
20260616,/convenio-hosteleria-maresme.html,Organic Search,2,2,2,15.4584145
20260616,/convenio-limpieza-barcelona.html,Organic Search,2,2,2,9.928265
20260616,/convenio-limpieza-murcia.html,Organic Search,2,2,2,11.1107065
20260616,/convenio-limpieza-zaragoza.html,Direct,2,1,2,0
20260616,/convenio-metal-bizkaia.html,Organic Search,2,2,2,8.273281
20260616,/pedir-banda-salarial-empresa-2026.html,Organic Search,2,2,2,145.324424
20260616,/plantillas-transparencia-retributiva-2026.html,Organic Search,2,2,2,14.5263955
20260616,/tramos-irpf-2026.html,Organic Search,2,2,2,619.4005795
20260616,/construccion-estatal-suelo-salarial.html,Organic Search,1,1,1,32.668414
20260616,/convenio-hosteleria-baleares.html,Direct,1,1,2,5.965401
20260616,/convenio-hosteleria-barcelona.html,Direct,1,1,1,0
20260616,/convenio-hosteleria-bizkaia.html,Direct,1,1,1,0
20260616,/convenio-hosteleria-cadiz.html,Organic Search,1,1,1,2.467139
20260616,/convenio-hosteleria-cantabria.html,Organic Search,1,1,1,0
20260616,/convenio-hosteleria-granada.html,Organic Search,1,1,2,64.889298
20260616,/convenio-hosteleria-granada.html,Referral,1,1,1,0
20260616,/convenio-hosteleria-malaga.html,Organic Search,1,1,1,0
20260616,/convenio-hosteleria-tarragona.html,Organic Search,1,1,1,0
20260616,/convenio-limpieza-catalunya.html,Organic Search,1,1,1,92.209561
20260616,/convenio-limpieza-edificios-locales.html,Direct,1,1,1,0
20260616,/convenio-limpieza-laspalmas.html,Organic Search,1,1,1,21.338444
20260616,/convenio-limpieza-sevilla.html,Organic Search,1,1,1,406.163067
20260616,/convenio-tecnicos-espectaculos.html,Organic Search,1,1,1,108.441448
20260616,/convenios.html,Organic Search,1,1,1,10.641893
20260616,/plantilla-reclamar-grupo-profesional-superior.html,Organic Search,1,1,1,249.835558
20260616,/plantilla-reclamar-trabajo-igual-valor.html,Organic Search,1,1,1,0
20260616,/plantilla-solicitar-informacion-salarial-rrhh.html,Organic Search,1,1,1,5.093
20260616,/salario-minimo-interprofesional-2026.html,Organic Search,1,1,1,80.388401
20260616,/salarios.html,Organic Search,1,1,1,0
