date,pagePath,sessionDefaultChannelGroup,sessions,totalUsers,screenPageViews,averageSessionDuration
20260530,/,Organic Search,6,6,6,158.8777725
20260530,/convenio-hosteleria-madrid.html,Organic Search,5,5,5,53.2110324
20260530,/convenio-hosteleria-valencia.html,Organic Search,5,5,5,51.5065104
20260530,/,Unassigned,4,4,1,36.73419825
20260530,/convenio-limpieza-barcelona.html,Organic Search,4,4,5,108.77887725
20260530,/convenio-hosteleria-girona.html,Organic Search,3,3,3,0
20260530,/convenio-hosteleria-tarragona.html,Organic Search,3,2,3,370.88795966666663
20260530,/convenio-hosteleria-valencia.html,Unassigned,3,3,1,47.976023666666663
20260530,/convenio-limpieza-barcelona.html,Unassigned,3,3,1,0
20260530,/convenio-limpieza-valencia.html,Organic Search,3,3,4,293.849341
20260530,/convenio-hosteleria-baleares.html,Organic Search,2,2,2,393.586117
20260530,/convenio-hosteleria-barcelona.html,Organic Search,2,2,2,62.2082585
20260530,/convenio-hosteleria-bizkaia.html,Organic Search,2,1,1,0
20260530,/convenio-hosteleria-girona.html,Unassigned,2,2,0,11.0603275
20260530,/convenio-hosteleria-valencia.html,Direct,2,2,2,0
20260530,/convenio-limpieza-madrid.html,Organic Search,2,2,2,194.734679
20260530,/,Direct,1,1,1,0
20260530,/,Paid Search,1,1,1,0
20260530,/construccion-estatal-suelo-salarial.html,Unassigned,1,1,1,0
20260530,/convenio-hosteleria-baleares.html,Unassigned,1,1,1,35.803944
20260530,/convenio-hosteleria-malaga.html,Organic Search,1,1,1,13.073037
20260530,/convenio-hosteleria-malaga.html,Unassigned,1,1,0,0
20260530,/convenio-hosteleria-maresme.html,Organic Search,1,1,1,777.540259
20260530,/convenio-hosteleria-maresme.html,Unassigned,1,1,0,0
20260530,/convenio-hosteleria-sevilla.html,Organic Search,1,1,1,10.854081
20260530,/convenio-hosteleria-tarragona.html,Unassigned,1,1,1,1986.172409
20260530,/convenio-hosteleria-zaragoza.html,Organic Search,1,1,1,20.69968
20260530,/convenio-limpieza-asturias.html,Direct,1,1,1,0
20260530,/convenio-limpieza-asturias.html,Organic Search,1,1,1,0
20260530,/convenio-limpieza-asturias.html,Referral,1,1,1,0
20260530,/convenio-limpieza-bizkaia.html,Organic Search,1,1,1,0
20260530,/convenio-limpieza-edificios-locales.html,Organic Search,1,1,1,1107.357481
20260530,/convenio-limpieza-malaga.html,Organic Search,1,1,2,123.097775
20260530,/convenio-limpieza-murcia.html,Organic Search,1,1,1,0
20260530,/convenio-limpieza-zaragoza.html,Organic Search,1,1,1,0
20260530,/convenio-oficinas-valencia.html,Organic Search,1,1,2,1591.449432
20260530,/salario-minimo-interprofesional-2026.html,Organic Search,1,1,0,86.742694
20260530,/salario-minimo-interprofesional-2026.html,Unassigned,1,1,1,0
20260530,/salarios.html,Unassigned,1,1,1,15.001514
